filename,text
minuman (679).jpg,"TeA_ BPOM RI INFORMASI NILAI Gizi Takaran Saji 200ml Sajian per Kemasan: 1 TEE3E8EETETATATEHBB Jumlah Per SAJIAN Energi Total 80 kkal Energi dari Lemak 0 kkal aottusmadafmtaratn OOAKG"" Lemak Total 0 0%6 Lemak Jenuh 9 0% Protein 8 9 0% Karbobidrat Total 19 9 626 Gula 18 g Garam (Natrium) 50 mg 30 Hntonn Vitamin € 1004 Sannn Persen AKG berdasarkan kebutuhan eneryi 2150 kkal Kebutuban energi anda mungkin Iebih tinggi atau lebih rendah: Fruit"
minuman (68).jpg,INFORMASI NILAI GIZI Takaran Saji 36 Sajian per Kemasan JUMLAH PER SAJIAN Energi Total 50 kkal %AKG* Lemak Total 0% Lemak Jenuh 8 0% Raotonidrat Total 14 1 9% Gula Total 12 Garam (Natrium) 15 1% Vitamin dan Mineral Esi MMIN Vitamin A 15% Vitamin € 100% Vitamin B1 15% Vitamin B3 15% Vitarin B6 15% Vitamin D 30% Vitamin E 15% Kalsium 4% Fosfor 4% Persen AKGberdasarkan kebutuhan 2150 kkal: energi Tebih tinggi UeGik eeredat Anda mungkin 14 g mg Kebutuhan atau
minuman (680).jpg,"TeA BPOM RI INFORMASI NILAI Gizi Takaran Saji 200ml Sajian per Kemasan; 1 TBEEAEEAHEAT Jumlah Per SAJIAN Energi Total 80 kkal Energi dari Lemak 0 kkal otornatafatatoi OOAKG"" Lemak Total 0%6 Lemak Jenuh 83 0% Protein 9 0% Karbobidrat Total 19 9 626 Gula 18 g Garam (Natrium) 50 mg 30 Manaan Vitamin € 1004 Persen AKG berdasarkan kebutuhan energi 2150 kkal Kebutuban energi anda mungkin Iebih tinggi atau lebih rendah: ruit'"
minuman (681).jpg,"438 Bpomri INFORMASI NILAI GIZI Takaran Saji 200ml Sajian per Kemasan: 7 JUMLAH PER SAJIAN Energi Total 80 kkal Energi dari Lemak 0 kkal OAKG"" Lemak Total 0% Peotein Jenuh 8 O% Karbohidrat Total 19 6% Gula 18 g Garam (Natrium) 50 mg 3% Persen AKG berdasarkan kebutuhan energi 2150 kkal; Kebutuhan energi anda mungkin Iebih tinggi atau lebih rendah:"
minuman (682).jpg,"438 Bpomai INFORMASI NILAI GIZI Takaran Saji 200ml Sajian per Kemasan: 7 JUMLAH PER SAJIAN Energi Total 80 kkal Energi dari Lemak 0 kkal OAKG"" Lemak Total 0% PeoteinJenuh 4 0% Karbohidrat Total 19 6% Gula 18 g Garam (Natrium) 50 mg 3% Persen AKG berdasarkan kebutuhan energi 2150 kkal; Kebutuhan energi anda_mungkin lebih tinggi atau lebih rendah:"
minuman (683).jpg,Uei Bpoiri INFORMASI NILAI GIZI Takaran Saji 20Oml Sajian per Kemasan: 1 JUMLAH PER SAJIAN Energi Total 80 kkal Energi dari Lemak 0 kkal %AKG Lemak Total 0% Lemak Jenuh 8 0% Protein 1 0% Karbohidrat Total 119 6% Gula 18 9 Garam (Natrium) 50 mg 340 Persen AKG berdasarkan kebutuhan energi 2150 kkal Kebutunan energi anda mungkin lebih tinggi atau leoin rendah;
minuman (684).jpg,"BPOM Ri Ol INFORMASI NILAI GIZI / NUTRITION FACTS Takaran Saji 250 ml / Serving Size 250.ml Sajian per Kemasan Servings per Package: 1 JUMLAH PER SAJIAN / AmounT PER SERVING Energi Total 120kkal Energi dari Lemak 0 kkal Calories 120 kcal Calories from Fat 0 kcal %AKG/%DV* Lemak Total/Total Fat 0 0% Lemak Jenuh/Saturated Fat 0 3 0% 0 0% Protein/Protein Karbohidrat Totall Total Carbohydrate 30 9 9% Gula/Sugars 289 Garam(Natrium)/ Salt(Sodium) 35 mg 29 Vitamin € 100% ""Persen AKG berdasarkan kebutuhan energi 2150 Kkol Kebutuhan energi Anda mungkin lebih tinggi Gtoulebihrendan ""Percent Daily Values are based on 9 2150 calories diet Your dailyvalues may be higher or lower depending onyour calorie needs Korgposisonsentrat Sari Buah Jeruk (6,520, Bulir Perisa Sintetik Jeruk Vitanain C dan Pengatur easaman (Asam Sitrat Natriem Sitri0) Watediugdr; Orange_Juice Concentrate (65901 Orooay ""Synthetic Orange Flavow Vamin € Scy Regulator (Citric Acid; Sodlum Cael Diproses menggunakan kertdsan karton yang kedap udara dan cahaya cehingga qauman sari buah terlindung dari pengaruh suheee Ten ) (( eruk ad Sac; nnal Sinal"
minuman (685).jpg,"BPOM Ri Ol INFORMASI NILAI GIZI / NUTRITION FACTS Takaran Saji 250 ml / Serving Size 250.ml Sajiara per Kemasan / Servings per Package: ! JUMLAH PER SAJIAN / Amount PER SERVING Energi Total 120kkal Energi dari Lemak 0 kkal Calories 120 kcal Calories from Fat 0 kcal %AKG/%DV* Lemak Total/Total Fat 0 0% Lemak Jenuh/Saturated Fat 0 3 0% 0 0% Protein/Protein Karbohidrat Totall Total Carbohydrate 30 9 9% Gula/Sugars 289 Garam(Natrium)/ Salt(Sodium) 35 mg 29 Vitamin € 100% #Persen AKG berdosarkan kebutuhan energi 2150 Kkot Kebytuhan energi Anda mungkin lebih tinggi atou lebih rendan ""Percent Daily Values are based on 4 2150 calories diet Your dailyvalues may be higher or lower depending onyour calorie needs Koroposisonsentrat Sari BuahJeruk (65%, Bulir Rerisa Sintetik Jeruk Vitanain C dan Pengatur easaman (Asam Sitrat Natriem Sitra0) Watediugar Orange Juice Concentrate (6.5901 Oroouy 'Synthetic Orange Flavou Vtomin G and Aety Regulator (Citric Acid, Sodium Gtatel Diproses menggunakan kerdsan karton Vang kedapudara dan Cahaya ehingga qnuran sari buah terlindung dari pengaruh suheee Meann ) (( eruk Sac; pminal"
minuman (686).jpg,"BPOM RI Of INFORMASI NILAI GIZI / NUTRITION FACTS Takaran Saji 250 ml / Serving Size 250 ml Sajian per Kemasan / Servings per Package: ! JUMLAH PER SAJIAN / AmouNt PER SeRvING Energi Total 120 kkal Energi dari Lemak @ kkal Calories 120 kcal Calories from Fat 0 kcal %AKG/%DV* Lemak Total/Total Fat 0 0% Lemak Jenuh/Saturated Fat 0 8 0% Protein/Protein 0 0% Karbohidrat Totall Total Carbohydrate 30 g 9% Gula/Sugars 289 Garam(Natrium)/ Salt(Sodium) 35 mg 2% Vitamin € 100% ""Persen AKG berdasarkan kebutuhan energi 2150 Kkal Kebutuhan energi Anda mungkin lebih tinggi atau lebih rendah ""Percent Daily Values are based on a 2150 calories diet Your daily values may be higher or lower depending onyour calorie needs: Komposisi: , Gula, Konsentrat Sari Buah Jeruk (6,5%) Bulir erisa Sintetik Jeruk Vitamin C dan Pengatur easaman (Asam Sitrat Natrium Sitrat) Watediegar; Orange Julce Concentrate (6.5901 Oooav 'Syngatic Orange Flavou Vamin € and Aacnty Regulator (Citric Acid; Sodium Curater Diproses menggunakan kernasan karton Yang kedap udara dan cahaya ceningga qauman sari ""buah terlindung dari pengaruh suhe &a0 sinar Mae ) (( eruk Watel, Sac; Aminat"
minuman (687).jpg,"BPOM RI Of INFORMASI NILAI GIZI / NUTRITION FACTS Takaran Saji 250 ml / Serving Size 250 ml Sajian per Kemasan / Servings per Package: ! JUMLAH PER SAJIAN / AmouNt PER SeRvING Energi Total 120 kkal Energi dari Lemak 0 kkal Calories 120 kcal Calories from Fat 0 kcal %AKG/%DV* Lemak Total/Total Fat 0 0% Lemak Jenuh/Saturated Fat 0 8 0% Protein/Protein 0 0% Karbohidrat Totall Total Carbohydrate 30 9 9% Gula/Sugars 289 Garam(Natrium)/ Salt(Sodium) 35 mg 2% Vitamin € 100% ""Persen AKG berdasarkan kebutuhan energi 2150 Kkal Kebutuhan energi Anda mungkin lebih tinggi atau lebih rendah ""Percent Daily Values are based on a 2150 calories diet Your daily values may be higher or lower depending onyour calorie needs: Korgposisonsentrat Sari BuahJeruk (6,59), Bulir eruk erisa Sintetik Jeruk Vitanin C dan Pengatur easaman (Asam Sitrat Natrium Sitrat) Watediegdr; Orange Juice Concentrate (6.590) Oronre ""Syuqauo ""Orange Flavou Viamin € and Acaly Regulator (Citric Acid; Sodium Curater Diproses menggunakan kernasan karton ainat Yang kedap udara dan cahaya veningga qauma sari buah terlindung dari pengaruh suh&n sinar Ren ) (( Watel, Sac;"
minuman (688).jpg,"Ouo# INFORMASI NILAI GIZI Takaran Saji: 250 ml 4 sajian per Kemasan JUMLAH PER SAJIAN Energi Total 100 kkal Energi dari Iemak 0 kkal %AKG* Lemak Total Og 0% Lemak Jenuh Og 0% Protein 0% Karbohidrat Total 24g 7% Serat Pangan Og 0% Gula 21g Garam (Natrium) 15mg 1% Vitamin dan mineral Vitamin € 100% Vitamin A 60% Kalium 2% ""Persen AKG berdasarkan kebutuhan energi 2150 kkal: Kebutuhan energi Anda mungkin lebih tinggi atau lebih rendah: KOMPOSISI Sari Buah 41,25% (Jeruk dengan Bulir Jergk: Sari BuannpenaSukross OPenstabil abau Perisa Sitenn €, Jeruk Antioksidan Alfa Vitamnin A (Mengandung Alfa Tokoterol), Keasaiganuusiy Sttat pewarna Alami Beta Karoten 1 Air; Jokotero"" Pengater AHengandungntoksidan"
minuman (689).jpg,"Cel INFORMASI NILAI GIZI Takaran Saji: 250 ml 4 sajian per Kemasan JUMLAH PER SAJIAN Energi Total 100 kkal Energi dari lemak 0 kkal %AKG* 0% Lemak Total Og 0% Lemak Jenuh Protein Og 0% Karbohidrat Total 7% Serat Pangan 0g 0% Gula Garam (Natrium) 15mg 1% Vitamin dan mineral Vitamin € 100% Vitamin A 60% Kalium 2% ""Persen AKG berdasarkan kebutuhan energi 2150 kkal: Kebutuhan energi Anda mungkin lebih tinggi atau lebih rendah: KOMPOSISI Air Sari Buah 41,25% (Jeruk dengan Bulir Jeryk Sari Euannpel) Sukrosa Penstabi  ban Perisa Sintetik € Jeruk Antioksidan Alfa Tokoferol_ vitamin A (Mengandung SSSE Alta Tokoterod)  Pengatur Keageman Acorn Cato Derann Aiami Beta Karoten 249 21g"
minuman (69).jpg,"INFORMASI NILAI GIZI Takaran Saji 36 Sajian per Kemasan JUMLAH PER SAJIAN Energi Total 50 kkal %AKG* Lemak Total 0% Lemak Jenuh 83 0% Protein 0% Karbohidrat Total 14 4% Gula Total 12 9 Garam (Natrium) 15 1% Vitamin dan Mineral Esl MMIN Vitamin A 15% Vitamin € 100% Vitamin B1 15% Vitamin B3 15% Vitarin B6 15% Vitamin D 30% Vitamin E 15% Kalsium 4% Fosfor 4% Persen AKGberdasarkan kebutuhan 2150 kkal Kebutuhan energi Anda energi Tebih tinggi lebih rendah, mungkin 14 g mg atau"
minuman (690).jpg,"Ce INFORMASI NILAI GIZI Takaran Saji: 250 ml 4 sajian per Kemasan JUMLAH PER SAJIAN Energi Total 100 kkal Energi dari lemak 0 kkal %AKG* Lemak Total 0% Lemak Jenuh 8 0% Protein 0% Karbohidrat Total 7% Serat Pangan Og 0% Gula 21g Garam (Natrium) 15mg 1% Vitamin dan mineral Vitamin € 100% Vitamin A 60% Kalium 2% ""Persen AKG berdasarkan kebutuhan energi 2150 kkal Kebutuhan energi Anda mungkin lebih tinggi atau lebih rendah: KOMPOSISI Air; Sari Buah 41,25% (Jeruk dengan Bulir Jergk Sari Euanpel) Sukrosa Penstabi tbani Perisa Sitetik € Jeruk Antioksidan Alfa Tokoferol) vitamin A (Mengandung EZZZZ Alfa Tokoferol), Pengatur Veacaman Mcsn Citrot Derare Alami Beta Karoten 249"
minuman (691).jpg,"INFORMASI NILAI GIZI TAKARAN SAJI 250ml 4 SAJIAN PER KEMASAN JUMLAH PER SAJIAN Energi Total 90 kkal Energi dari Lemak : Okkal %AKG* Lemak Total 0g 0% Lemak Jenuh Og 0% Protein Og 0% Karbohidrat Total 24g 7% Serat Pangan 0g 0% Gula 179 Garam (Natrium) 75mg 5% Vitamin dan Mineral Vitamin A 100% Vitamin € 100% Vitamin B1 45% Kalium 4% ""Persen AKG berdasarkan kebutuhan energi 2150 kkak Kebutuhan energi Anda mungkin lebin tinggi atau_ lebih rendah KOMPOSISI Sari Buah Jambu (28.4%) dan Sari Buah Pir Maltodekstrin; Pengental Nabati, Vitamin C,Garam, Pengatur Keasaman Asani Ci Nami Steviol Glkosida; Pewarna no 75470, Vitato A (Mesigandung Antioksidan= ( Stevatk Air; Sukrosa, Perisa Sitral; Karmin Pemanis Alami Alta"
minuman (692).jpg,"INFORMASI NILAI GIZI TAKARAN SAJI 250ml 4 SAJIAN PER KEMASAN JUMLAH PER SAJIAN Energi Total 90 kkal Energi dari Lemak : Okkal %AKG* Lemak Total 0g 0% Lemak Jenuh Og 0% Protein Og 0% Karbohidrat Total 24g 7% Serat Pangan 0g 0% Gula 179 Garam (Natrium) 75mg 5% Vitamin dan Mineral Vitamin A 100% Vitamin € 100% Vitamin B1 45% Kalium 4% ""Persen AKG berdasarkan kebutuhan energi 2150 kkak Kebutuhan energi Anda mungkin febin tinggi atau lebih rendah KOMPOSISI Sari Buah Jambu (28.4%) dan Sari Buah Pir Maltodekstrin; Pengental Nabati, Vitamin C,Garam, Pengatur Keasaman Asani Ci Nami Steviol Giikosida; Pewarna no 75470,Vitatio A (Mesigandung Antioksidan= ( Stevatk Air; Sukrosa, Perisa Sitral; Karmin Pemanis Alami Alta"
minuman (693).jpg,"INFORMASI NILAI GIZI TAKARAN SAJI : 250ml 4 SAJIAN PER KEMASAN JUMLAH PER SAJIAN Energi Total 90 kkal Energi dari Lemak : Okkal %AKG"" Lemak Total Og 0% Lemak Jenuh Og 0% Protein Og 0% Karbohidrat Total 24g 7% Serat Pangan 0g 0% Gula 179 Garam (Natrium) 75mg 5% Vitamin dan Mineral Vitamin A 100% Vitamin € 100% Vitamin B1 Kalium 4% ""Persen AKG berdasarkan kebutuhan energi 2150 Kkal: Kebutuhan energi Anda mungkin febih tinggi atau_ lebih rendah KOMPOSISI Sarl Buah Jambu (28.4%) dan Sarl Buah Pir {Storl Maltodekstrin; Pengental Nabati Perisas C Caram PencayKeasamal Asam Sluarn Ci 45% Alr; Sukvoeaim Sitrat;"
minuman (694).jpg,"INFORMASI NILAI GIZI TAKARAN SAJI : 250ml 4 SAJIAN PER KEMASAN JUMLAH PER SAJIAN Energi Total 90 kkal Energi dari Lemak : Okkal %AKG"" Lemak Total Og 0% Lemak Jenuh Og 0% Protein Og 0% Karbohidrat Total 24g 7% Serat Pangan 0g 0% Gula 179 Garam (Natrium) 75mg 5% Vitamin dan Mineral Vitamin A 100% Vitamin € 100% Vitamin B1 45% Kalium 4% ""Persen AKG berdasarkan kebutuhan energi 2150 Kkal: Kebutuhan energi Anda mungkin febin (inggi atau lebih rendah KOMPOSISI Sarl Buah Jambu (28.4%) dan Sarl Buah Pir {Stowl Maltodekstrin; Pengental Nabati Perisas C Caram Pencat Keasamal Asamn Sluat, Ci Alr; Sukvoeaim Sitrat;"
minuman (695).jpg,"INFORMASI NILAI GIZI Takaran Saji: 250 ml 4 sajian per Kemasan JUMLAH PER SAJIAN Energi Total 110 kkal Energi dari Lemak 0 kkal %AKG* Lemak Total Og 0% Lemak Jenuh Og 0% Protein Og 0% Karbohidrat Total 25g 8% Serat Pangan Og 0% Gula Garam (Natrium) 3% Vitamin dan mineral Vitamin A 100% Vitamin C 100% Vitamin B1 6% Vitamin B2 10% Vitamin B6 10% Kalium 2% ""Persen AKG berdasarkan kebutuhan energi 2150 kkal  Kebutuhan energi anda mungkin leblh tinggi atau Iebih rendah: KOMPOSISI 23g 45mg"
minuman (696).jpg,"INFORMASI NILAI GIZI Takaran Saji: 250 ml 4 sajian per Kemasan JUMLAH PER SAJIAN Energi Total 110 kkal Energi dari Lemak 0 kkal %AKG* Lemak Total Og 0% Lemak Jenuh Og 0% Protein Og 0% Karbohidrat Total 25g 8% Serat Pangan Og 0% Gula 23g Garam (Natrium) 45mg 3% Vitamin dan mineral Vitamin A 100% Vitamin € 100% Vitamin B1 6% Vitamin B2 10% Vitamin B6 10% Kalium 2% AKG berdasarkan kebutuhan energi 2150 kkal, Kebutuhan energi anda mungkin leblh tinggt atau Iebih rendah: KOMPOSISI Air; Sari Buah Anel (36%). Sukrosa  Pengatur #Persen"
minuman (697).jpg,"INFORMASI NILAI GIZI Takaran Saji: 250 ml 4 sajian per Kemasan JUMLAH PER SAJIAN Energi Total 110 kkal Energi dari Lemak 0 kkal %AKG* Lemak Total Og 0% Lemak Jenuh 0g 0% Protein Og 0% Karbohidrat Total 25g 8% Serat Pangan 0g 0% Gula 23g Garam (Natrium) 45mg 3% Vitamin dan mineral Vitamin A 100% Vitamin € 100% Vitamin B1 6% Vitamin B2 10% Vitamin B6 10% Kalium 2% AKG berdasarkan kebutuhan energi 2150  kkal, Kebutuhan energi anda mungkin leblh (inggt atau Iebih rendah: KOMPOSISI Air; Sari Buah Anel (36%). Sukrosa, Pengatur #Persen"
minuman (698).jpg,"Ouo 7o INFORMASI NILAI GIZI Takaran Saji: 250 mL 4 sajian per Kemasan JUMLAH PER SAJIAN Energi Total 110 kkal Energi dari Lemak: Okkal %AKG* Lemak Total 0% Lemak Jenuh 8 0% Protein 0% Karbohidrat Total 25g 8% Serat Pangan 1g 3% Gula 20g Garam (Natrium) 85mg 6% Vitamin dan mineral Vitamin A 95% Vitamin € 100% Vitamin B1 30% Vitamin B3 35% Vitamin B6 20% Vitamin B9 25% ""Persen AKG berdasarkan kebutuhan energl 2150 kkai Kebutuhan energi Anda mungkin Tebih tinggi atau Ieblh rendah: KOMPOSISI Air; Sari Buah 39% (Pir dan Mangga) Sukrosa; Penstabil Nabati, Perisa Sintetlk Mangga; Pengatur Keasaman Asam Sitrat; Vitamin € 1 ("
minuman (699).jpg,"Ouo 7o INFORMASI NILAI GIZI Takaran Saji: 250 mL 4 sajian per Kemasan JUMLAH PER SAJIAN Energi Total 110 kkal Energi dari Lemak: Okkal %AKG* Lemak Total Og 0% Lemak Jenuh Og 0% Protein Og 0% Karbohidrat Total 25g 8% Serat Pangan 1g 3% Gula 20g Garam (Natrium) 85mg 6% Vitamin dan mineral Vitamin A 95% Vitamin € 100% Vitamin B1 30% Vitamin B3 35% Vitamin B6 20% Vitamin B9 25% ""Persen AKG berdasarkan kebutuhan energi 2150 kkal, Kebutuhan energi Arida mungkin Tebih tnggi atau Ieblh rendah: KOMPOSISI Air; Sari Buah 39% (Pir dan Mangga) Sukrosa; Penstabil Nabati; Perisa Sintetlk Mangga ; Penqatur Keasaman Asamn Sitrat; Vitamin € "
minuman (7).jpg,"INFORNAASI NILAI Gizi JUMLAH PER KEMASAN (76 mi) Energi Total Skkal Lemak Total % AKG* Lemak Jenuh 0% Protein 09 0 Karbohidrat Total 19 1 $ Gula 19 0 % Garam (Natrium) 19 3 35mg 29 Tesen AKG berdasarkan 2150 Kkal Kebutunon kebutuhan energi lebin tiggiatau lebin energi anda mungkin rendah 8 Komposisi Au, Jeli   (0,429) Sintetik (Asam Sitrad ""teratatuberd Kalium  ""Eiuselano Ohnune Sukralosh { (,Na 16035, ""FGirtew Pemanis Jelly Synthedc (citric (Bluebettyh (Sodum Celer A Extact (0,0190) ola T 09 Gula, Bubuk Pengatur Keasaman Sitrat Natrium Perisa Pengawet Sorbat Pemanis Siklamat Exsuak (Merah Pewalna Allura 42090) Biru Berlian Mengandung Buatan. Ingredients Powdct Water, Sugar (042%). Sodium Acidity Regulator Acid Ciuate) , Putassiumt Flavor Soibale, Gdne Artincial Sweetellet Synthetic Sugalose) Bluebeily"
minuman (70).jpg,"726-015 INFORMASI NILAI GIZI Takaran Sajl 7 SaJlan per Kemasan Nuti JUMLAH PER SnJiaN Energl Total 4okkal G4KG Lemak Total 0%6 Lemak Jonuh 096 Eecdnldrat Total 9 8% (erus Gula Total 99 (Natrlum) 25 m9 2% dan Mineral Vitamin A 1596 Tahukah Kami Vtamin € 100% B1 1596 Polaut_ Inggrie_dike B3 159 u karana Jia B6 1596 ""limey 0 309 jus nipis E 159 6e 496 foruk nipie 29 AKG berdasarkan kebutuhan daurga Kebutuhan energl Anda 'anungka ItInggl atau lebih rendah, paslm; maltodekstrim; pengatur perlsa alami dan slntetlk; premiks 40 mineral trikalslum fostat penstabil pemanis (buatan (asesulfam K dan dan alami gllkosida steviol (dari Vk stevia)) garam Nacl; Serbuk niels  (005%0 pewarna sintatls ClNo: 19140 PENGAWET custorca Qouu !e menpeunakan peralatan yang lyga 961,7a4 08 Jur Tiouwua (5-064 08 J0 Tnnnan Fa n 119 Garm Vtamin Vitamin Vitamln Vitamin baria Vitamln joruk Vitamin punya Kalslum pacat leruk Fosfor (Madural Persen 2150 Ikkal: eblh - VITAMIN Ampodiali Gule Sachet Keman; dalam Nhclouna aloctd allosa) elstrak daun Iilta Iahe Tenazin Olmct IANpa Pelc ledene Dipiedukel ualdi 3uvy (empiosee 0i7e Wid"
minuman (700).jpg,"INFORMASI NILAI GIZI Takaran Saji: 250 mL 4 sajian per Kemasan JUMLAH PER SAJIAN Energi Total 110 kkal Energi dari Lemak: Okkal %AKG* Lemak Total Og 0% Lemak Jenuh Og 0% Protein Og 0% Karbohidrat Total 8% Serat Pangan 1g 3% Gula 20g Garam (Natrium) 6% Vitamin dan mineral  Vitamin A 95% Vitamin € 100% Vitamin B1 30% Vitamin B3 35% Vitamin B6 20% Vitamin B9 25% ""Persen AKG berdasarkan kebutuhan energi 2150 kkal. Kebutuhan energi Anda mungkin Iebih tinggi atau lebih rendah: KOMPOSISI Air; Sari Buah 39% (Pir dan Mangga): Sukrosa; Penstabil Nabati; Perisa Sintetik Mangga, Pengatur Keasaman Asam Sitrat; Vitamin G Pewarna Alami Beta-Karotene (sayuran) Cl No. 75310 (Mengandung Antioksidan Alfa Tokoferol), Vitamin B3, Pemanis Alami Glikosida 25g 85mg"
minuman (701).jpg,"INFORMASI NILAI GIZI Takaran Saji: 250 mL 4 sajian per Kemasan JUMLAH PER SAJIAN Energi Total 110 kkal Energi dari Lemak: Okkal %YAKG* Lemak Total Og 0% Lemak Jenuh Og 0% Protein Og 0% Karbohidrat Total 8% Serat Pangan 1g 3% Gula 20g Garam (Natrium) 6% Vitamin dan mineral Vitamin A 95% Vitamin € 100% Vitamin B1 30% Vitamin B3 35% Vitamin B6 20% Vitamin B9 25% ""Persen AKG berdasarkan kebutuhan energi 2150 kkal. Kebutuhan energi Anda mungkin Iebih tinggi atau lebih rendah. KOMPOSISI Air; Sari Buah 39% (Pir dan Mangga); Sukrosa; Penstabil Nabati; Perisa Sintetik Mangga, Pengatur Keasaman Asam Sitrat; Vitamin G Pewarna Alami Beta-Karotene (sayuran) CH No: 75310 (Mengandung Antioksidan Alfa Tokoferol), Vitamin B3, Pemanis Alami Glikosida 25g 85mg"
minuman (702).jpg,"HIJAU INFORMASI NILAI GIZI / NuTRITIOM FacTS Takaran saji / Serving size 1 kotak / (2OOml) 1 Sajian per kemasan / 1 Serving per container JUMLAH PER SAJIAN / AMOUNT PER SERVING Energi Total / Total Calories 80 kkal (kcal) Energi dari Lemak / Energy from Fat 0 kkal (kcal) % AKG* | %0V+ Lemak Total Total Fat 0g 0%6 Kolesterol Cholesterol 0 mg 0% Lemak Jenuh Saturated Fat 0g 0% Protein 2g 496 Karbohidrat Total / Total Carbohydrate 17g 5%6 Serat pangan Fiber 5 g 18%6 Gula / 15g Garam (natrium)_ Salt (sodium) 65 mg 496 AKG berdasarkan kebutuhan energi 2.150 kkal Kebutuhan energi anda mungkin lebih tinggi atau lebin rendan Percent Daily Values are based on 2 2,150 calore diec Your Qai value may be higher or lower depending 0n your calorie fecus Kocok dahulu sebelum diminum Shake before opening Lebih nikmat disajikan dingin Better Served when chilled BPOM RI pack  Sugar *Persen"
minuman (703).jpg,"HIJAU INFORMASI NILAI GIZI / NuTRITIOM FacTS Takaran saji / Serving size 1 kotak / (2OOml) 1 Sajian per kemasan / 1 Serving per container JUMLAH PER SAJIAN / AMOUNT PER SERVING Energi Total / Total Calories 80 kkal (kcal) Energi dari Lemak / Energy from Fat 0 kkal (kcal) % AKG* | %0V+ Lemak Total Total Fat 0g 0% Kolesterol Cholesterol 0 mg 0% Lemak Jenuh Saturated Fat 0g 0%6 Protein 2g 496 Karbohidrat Total / Total Carbohydrate 11g 5%6 Serat pangan Fiber 5 g 18%6 Gula / Garam (natrium)_ Salt (sodium) 65 mg 496 AKG berdasarkan kebutuhan energi 2.150 kkal Kebutuhan energi anda mungkin lebih tinggi atau lebin rendan Percent Daily Values are based on 2 2,150 calore diet Your Qail value may be higher or lower depending on your calorie necus Kocok dahulu sebelum diminum Shake before opening Lebih nikmat disajikan dingin Better Served when chilled BPOM RI pack E 158 Sugar *Persen"
minuman (704).jpg,"HIJAU INFORMASI NILAI GIZI / NUTRITIOM FaCTS Takaran saji / Serving size 1 kotak / (2OOml) 1 Sajian per kemasan 1 Serving per container JUMLAH PER SAJIAN / AMOUNT PER SERVING Energi Total / Total Calories 80 kkal (kcal) Energi dari Lemak _ from Fat 0 kkal (kcal) % AKG* / %DV* Lemak Total Total Fat 0g 0% Kolesterol Cholesterol 0 mg 0% Lemak Jenuh Saturated Fat 0g 0% Protein 2g 4% Karbohidrat Total _ Total Carbohydrate 17g 5%6 Serat pangan / Fiber 5 g 18% Gula / 15g Garam (natrium) / Salt (sodium) 65 mg 4%6 AKG berdasarkan kebutuhan energi 2,150 kkal Kebutuhan energi anda mungkin lebih tinggi atau lebih rendan: Percent Daily Values are based on & 2,150 calorie diet  Your daily value may be higher or lower depending o your calorie necds Kocok dahulu sebelum diminum Shake before opening Lebih nikmat disajikan dingin Better Served when chilled BPOM RI packt Energy  Sugar ""Persen"
minuman (705).jpg,"HIJAU INFORMASI NILAI GIZI NUTRITIOM FaCTS Takaran saji / Serving size 1 kotak / (2OOml) 1 Sajian per kemasan 1 Serving per container JUMLAH PER SAJIAN / AMOUNT PER SERVING Energi Total / Total Calories 80 kkal (kcal) Energi dari Lemak / Energy from Fat 0 kkal (kcal) % AKG* / %DV* Lemak Total  Total Fat 0g 0% Kolesterol Cholesterol 0 mg 0% Lemak Jenuh Saturated Fat 0g 0% Protein 2g 4% Karbohidrat Total , Total Carbohydrate 17g 5%6 Serat pangan Fiber 5 g 18% Gula 15g Garam (natrium) / Salt (sodium) 65 mg 4%6 AKG berdasarkan kebutuhan energi 2,150 kkal Kebutuhan energi anda mungkin lebih tinggi atau lebih rendan: Percent Daily Values are based on & 2,150 calorie diet  Youc daity value may be higher or lower depending on your calorie necds Kocok dahulu sebelum diminum Shake before opening Lebih nikmat disajikan dingin Better Served when chilled BPOM RI pack Sugar. *Persen"
minuman (706).jpg,"JAWA INFORMASI NILAI G1ZI / NUTRITIOM FacTS Takaran saji size 2OOm/ Sajian per kemasan 1 per container JUMLAH PER SNJIAN / AMOUNT PER SERVING Energi Total Total Calories 8Okkal (kcal) Energi dari Lemak / from Fat 0 kkal (kcal) % AKG 1 %0V* Lemak Total Total Fat 0g 0% Kolesterol / Cholesterol 0 mg 0% Lemak Jenuh / Saturated Fat 0% Protein 8g 0% Karbohidrat Total Total Carbohydrate 21g 6% Serat pangan/ Fiber 2 g 8% Gula / 48 g Garam (Natrium) Salt (Sodium) 55 mg 4% AKG berdasarkan kebutuhan energi 2150 kkal: Kebutuhan energi anda mungkin lebih tinggi atau lebih rendah. Percent Daily Values are based on a 2,150 calorie diet: Your daily value maybe higher or lower depending on your calorie needs Kocok dahulu sebelum diminum Shake before opening Lebih nikmat disajikan dingin Better served when chilled BPOM RI  Serving Serving Energy Sugar, #Persen"
